_id,job_name
8q30p,資訊管理人員
86l0m,採發人員
8p75u,善用AI！資深數位行銷人員｜網站分析｜廣告優化｜行銷自動化流程設計
8pcrx,#金融業管理經驗是必要條件  #年底最後一波 !!!【外商資產管理公司】Senior Application Team Lead (C#)
76peb,工程助理/工務行政助理
8n911,"【國泰集團】 AI資料科學家 Data&AI Scientist – (數數發中心, DDT)_I00020724"
8o9pp,AI/BI CRM 數據分析暨系統架構工程師_BODC
7s3xz,【物流技術】PHP開發工程師(物流科)
8vtne,網站編輯專員Multimedia Editorial Specialist
8hqzb,AI抗體模擬演算法工程師
788ys,程式設計師_前端_Frontend Engineer
8uh7c,後端工程師- 後台開發組
8nnei,GIS程式設計師
8vg4q,資深人力資源專員（Senior HR Generalist）/HRBP
8uj3i,Java 軟體工程師 (金融業)
8cx86,後端工程師
8nfht,【TCC Group Holdings】Digital Intelligence Navigator
8lg3e,資訊設備支援工程師(台北區) (20250102BIT00001)
6rezg,【機電事業】新建工程/機電工程主任
8sf46,工程副理
8sbjt,1. 專案經理(會計應用系統)
87svq,SA系統分析師
8usk6,[行政]健康台灣深耕計畫-AI資訊工程師(範疇3子計畫11)
8vulb,"[PDS] Assistant Project Manager (Taipei 101, 20F/台北信義區)"
88oyo,"AI/數據應用分析師 Data&AI Solution Analyst - 集團徵才(數數發中心, DDT)_I00016333"
7h0o4,IT工程師
8svj4,預鑄工程師 (總部)
8vnd2,銀行科技 - 測試策略經理 Testing Strategy Manager
8icg4,工地主任 (新店烏來區)
8qfg0,資訊部-軟體工程師(台北總公司)
8qteg,工程助理
8jou5,營造工程師
8vjbx,個金_數據平台規劃人員(海外)
8t3cn,AI工程師 (20250808BL300001)
8jqsr,機電 工程師
8jiuq,建設部主任
8e9fi,翰旭工程誠徵【現場工務人員】
8msn8,資深工程師
7pimd,一鷺炭火燒鳥-行政部-系統資訊主任(正職社員)
8k864,Project Leader Engineering 專案主任工程師
8dhfj,iOS APP程式設計師
8ls5g,Sr. Full-stack/Java Software Engineer (NE)
7kq64,【營建管理部】駐地專案經理 (地點：台北市士林區)
8na01,統一超商系統專員(歡樂店專案)
8dfhc,【誠品團隊】B2B系統客服行政專員
8twc9,系統整合工程師
8vzcm,文書人員
8ll7l,工程助理
62q9w,.Net 軟體工程師
8shry,空調業務課長
776gw,機電助理工程師/現場助理工程師(台北市/新北市/台南後壁) ~有意願者可培訓
8sxns,百貨業現場工務
8u93b,資料科學家_(創新發展處)
8d57b,資訊處-程式設計人員(.NET工程師)
8tt4e,T－雲端維護工程師（7x24）（台北）
66j5y,醫檢/醫療照護診斷設備事業處/資訊工程師
84ajs,MSSQL DBA 資料庫管理人員
8nktz,AI應用研發工程師_(Beyond Lab)
8uga6,Sr. 前端工程師
83ojx,AWS工程師 AWS Engineer
7v1ot,Java程式設計師
88t8t,Cloud Engineer 雲端工程師/Software軟體工程師 (Hybrid Work混合辦公)
7mtc8,前端工程師
7w3vq,工業服務專案經理/工程師
6fgsf,JAVA工程師(資訊部)
8ngji,AI數據科學家/ AI機器學習工程師（金融投資領域）
8j2e0,高階主管
79dmh,研發部 | 前端工程師(Vue.js) | Frontend developer
89ofx,【數位驅動】App Developer(Android/iOS) – 國泰世華網路銀行CUBE App_I00003460
8p29e,統一超商技術經理(uniopen電商)
8uhg9,PA0504 AI 資深資料科學家 AI Senior Data Scientist(內湖)
8qcxg,Android APP 工程師
8ufz7,【南港知名美商電腦原廠 】Testing Project Manager. KA_816
895jc,60106R2_Java 工程師
8lo4q,工地行政助理 (工作地點：台北市)
7hncz,機電工程師(專案管理)
87j13,【Node.js/Typescript】資深後端工程師 Senior Backend Engineer
8k7u8,醫療資訊系統工程師
8ipyv,【軟體後端服務 投資金融產品支援工程師】全球美商金融軟體公司 Technical/Investment Support Engineer | 精通中英文+無經驗可 |
7yhsd,企業系統整合人才 Corporate System Integration Professional
8vbom,[金融] C# .Net 及 .net Core 軟體工程師
5hmrh,Java程式設計師
8ovx6,T100開發工程師
7omi9,Java 軟體工程師(全端)
8w3xw,助理 (客戶服務) ID198797
8q544,Sr. Backend Engineer 資深後端工程師
8vsgw,旅客服務系統副工程師
8t2sn,駐點工程師_前端工程師
7nnhu,資訊處-程式設計師
7ty1z,全端工程師（卡內基總部，近台北車站，福利優）
8cbyv,後端工程主管
7yv1a,採購及估算（台北）
80819,前端工程師[台北]
8v90l,Vue 前端開發工程師-Vue Frontend Developer-SL
7rle7,後端工程師 ｜ Backend Engineer (Golang)
8m55a,數位科技中心 徵聘 ASP.NET C# 程式設計師（歡迎應屆畢業生、轉職新手）
7cgiy,Senior System Engineer | 資深系統工程師
8sohg,業務助理*
8sma1,機電/系統工程專案管理師(北區)
77jpv,【金融科技】數位平台企劃-Web/APP Product Manager(經驗行員)
66jhi,JAVA工程師
8m2p8,工程採發專員
8asnt,SC-【半導體科技】IT 資訊人員 (月薪40~45K、保障一個月年終、2~3年經驗、英文中等、台北)
8tqsn,零件工程師
8vyza,Senior Data Scientist
8cxjq,Senior Software Engineer (iOS)
6do9d,科技金融_Treasury財工軟體開發工程師
7s6ed,SRE (Site Reliability Engineer)
8jeta,系統整合開發工程師
8w68o,全端工程師
8l9l9,公共工程品管師
3l6qr,Java J2EE 軟體工程師
8t2a7,機電工程工務助理/工程師(台北北投)
6pt67,現場工務/工地監工（防水工程專業營造業）有工程經驗佳
6v4vg,資料庫維護軟體開發(實習)
8gcgt,Backend Engineer後端工程師
82r7e,【雲服務部】- DBA資料庫管理師
8sw0y,PHP 助理維運工程師
8prxp,PHP程式設計師
8t4xk,《台北總公司》軟體工程師/全端工程師
80zho,High Frequency Trading Research 量化交易研究員
878io,購物車PHP+Laravel 工程師
8ibzy,[資訊部]軟體資訊技術經理/技術長
7v7o1,工務助理(台北市信義區/台北市北投區)【夜間就讀可】
8dhep,SAP ABAP Programmer
5r46h,後端開發工程師Backend Developer(ASP.NET)
8e7by,雲端工程師(美商AI & 軟體龍頭 RD Team)
8cbfh,《台北總公司》整租 營運管理師_假日PT
8u9r2,AI串流影音生成工程師
72jad,資料庫管理人員
8sfa3,【物流技術】資深工程師(運輸開發科)
88m2a,營建內業專員
8uyty,石材工程師
8tlkm,【儲能專案】儀電工程師(台北)
67nva,PHP後端工程師(台北市)
7sd8n,水電工程師
746h1,總務人員/行政人員
8v5i1,台北-MIS專員
7mx7g,【全遠端｜年薪 100-170 萬】資深後端工程師｜Senior Backend Engineer｜視訊面試 線上面試｜長期招募中
897io,[台北總部]身心障礙人才招募專區
6so54,系統分析師(System Analyst)
8pxiw,"[PDS] Project  Manager, D&B (Taipei 101, 20F/台北信義區)"
8pr1a,系統開發/系統分析師
8vw4w,製造生產處【生產製程工程師】Manufacturing / Process Engineer
8vdv8,客服人員-駐點(HGT)
8w04x,專案工程師
8ponx,工程師助理
8o6by,【採購室】採購人員(視經歷核定職級與薪資)
8tcjs,C#軟體研發工程師
7p5ll,數據工程師(平台)
6ge82,[工務部]工務主管(須有工地主任證照，具土木技師證照尤佳）
4u5yg,.Net專案軟體工程師 (部門擴編)
791zn,行政總務人員 / Administrative Assistant
8i9vo,資料科學實習生 Data Science Intern
8w2be,【中經院】行政(助理)管理師
8p7zy,Microsoft 365 系統管理員
8nas8,數位防災勇士【前端工程師】
8ujd5,【外商】Senior Data Product Manager (Data Engineering background)／資深數據產品經理
8tljk,軟體專案經理（Software Project Manager）
8im9r,AI 系統整合工程師 (AI Integration Engineer)
8vzt6,【支援青年就業計畫】AMI台電智慧電表(通訊規劃與現場維護)-約聘工程師(北區)
8p38y,軟體工程師_14231
8jky7,營造成控採購專案
8kzd3,Senior Deep Learning Engineer
8n5ip,"產品經理 Product Manager -商業分析(數數發中心, DDT)_I00020674"
7sa5e,GIS圖資數化及測試、資訊專案助理實習、社群行銷 | (學生實習) - PBU
8dlri,Java後端工程師
8daq4,BI專案工程師 /BI Project Engineer（台北）
8unwo,軟體UX設計師
86p0e,資訊部-系統管理人員
8vwy9,工地副主任
8a99u,總部加盟事業處-行政工務助理
72r0i,PHP後端工程師(Backend Engineer)
7bdqy,【行動智慧研發處】Data Engineer
8vzud,SWRD_ Backend Engineer (C#.Net) 後端工程師
6y1ic,資深軟體工程師 Senior Software Engineer(錦州街) (可年後報到)
7ky1h,軟體工程師_Java_101B
8r9e5,工程部助理
8t5vs,助理工程師
8cvpf,技術部 - 後端工程師
8qg0q,Uipath自動化流程工程師
82tsp,ASP.NET MVC/.NET Core 軟體工程師 (無工作經驗或應屆畢業生可)
8v5s8,AI 應用工程師 (AI Vibe Coding Programmer)
7v2kq,.NET程式設計師
7dp3x,會計人員
8iw69,土建採購助理
8ecfm,工地主任
88d8j,工程助理(無經驗可/不須加班/見紅休)★歡迎應屆畢業生★
3jn30,系統工程師_0353
8uqyc,工務助理
8s6ym,綜業部【北投區】駐場機電，薪48000起
8m48u,前端工程師
8u7nj,【工務專員】起薪不怕低，有管道有獎金，帶你一路拚出高薪
8pueu,後端工程師
7fif3,軟體工程師－B10F
6qjzn,室內設計室內裝修工程師(台北)
8ocmf,鼎新ERP軟體應用工程師
8rvkv,採購專員
8w36e,【一站式數位領導品牌】網路管理處_客訴工程師_Max34K_BI
8qbe8,【PropTech數位人才】資深後端工程師│實驗店
8su6h,後端工程師
8w445,Golang後端工程師
8qosp,資深後端工程師
8vnah,Java / Senior Java 後端工程師
8oflj,拍拍印-前後端工程師
8w6fb,Junior 後端工程師
848if,【台北】後端工程師 /資深後端工程師(Golang)
8pu60,後端工程師
8w6dz,後端工程師 (Mid ~ Senior)
8mfqn,後端工程師 - PHP/Laravel
8qvvg,後端工程師 Backend Engineer
8uz8o,行銷部-數據後端工程師（Backend Engineer）
8ht6j,後端工程師
8564a,PHP後端工程師
8um70,後端工程師
83lkq,程式設計師 Product Dev Programmer(產品團隊)
8q36n,後端工程師
782sf,後端工程師
8mz3e,Back-End Engineer 後端工程師
6ts5g,PHP後端工程師
8tji5,資深後端工程師（Golang）
8hhj9,網頁後端工程師
8rj9u,後端工程師
82973,資深後端工程師【今周刊─數位內容部】
8tahe,【OwlPay】Backend Engineer/後端工程師
89olt,資深後端工程師 / Senior Software Engineer - Backend (NodeJS)
8ojch,【積極徵才】PHP資深後端工程師 Senior Backend Engineer
8udst,【台北】後端工程師 Backend Engineer — System & Service Architect
83wqg,後端工程師 (AI) Backend Engineer
87ux8,Java後端工程師
8ukkx,後端工程師
8t338,資深後端工程師
8e4a0,【資訊板塊】Backend Engineer 初階後端工程師-企業金融 Global B2B_I00017613
8oz7i,後端工程師
8rydt,後端工程師 / 資深後端工程師
8qr3r,系統後端工程師 (Golang + AWS Serverless)
8dhbl,Backend Engineer (Java) 後端工程師
8troy,資深後端工程師 Senior Backend Engineer
8jevz,後端工程師(投保通)
8ug1s,"Sr. Software Engineer, Backend 資深後端工程師"
7mt5b,WEB 後端工程師
87u5c,後端工程師
6a07m,系統後端工程師
8nk1j,後端工程師(台北內湖)
8pasj,資深C#後端工程師/架構師/Team Lead
8uqxe,後端工程師 (Node.js)｜AI 新創
84eyc,網站後端工程師
8tglm,後端工程師 Back-end Engineer
8tce3,資深後端工程師(專案)
8qfff,後端工程師【中大型品牌事業群】
8j2jg,【前瞻研究籌獲中心】系統後端工程師(台北)
8urv6,【擴編】Software Engineer / Java Engineer (Backend) - 後端工程師(Spring boot)
8vd14,【台北】Backend Engineer_Golang 後端工程師
8dqd1,【諮詢服務】企業應用諮詢 - 後端工程師
7yyv3,"【SaaS】資深後端工程師 / Sr.Backend Engineer (.NET Core, .NET 6, C#)"
8tic8,後端工程師 Backend Developer【後端組】
8m40y,Backend Developer 後端工程師
8si5n,Golang 系統後端工程師
8a80w,【資訊板塊】Backend Engineer資深後端工程師-企業金融 Global B2B_I00016809
87di7,C# .NET Core 後端工程師｜金融系統開發
8otky,Senior Laravel Web Developer 資深後端工程師【股感媒體科技】
8vom1,初階後端工程師 (Node.js)｜AI 新創
8it05,統一超商電子商務資深後端工程師(uniopen eCommerce Senior Backend Engineer)(技術一)
8c0uu,資深後端工程師(Golang)
83xpq,"【SaaS】後端工程師 / Jr.Backend Engineer (.NET Core, .NET 6, C#)"
8af7m,資深後端工程師 - Golang
8vsv9,Java後端工程師
82txu,後端工程師_Backend Engineer(Ruby on Rails)_PaGamO
8jrtl,資深Java後端工程師 / Senior Java BE Engineer
8nwol,【網路行銷部】PHP後端工程師
81ajn,遊戲後端工程師
8r6i7,資深後端工程師  - 車隊管理平台
75rxy,RD-後端工程實習生 Backend Engineer Intern
7pvz8,Scala 後端工程師
8taeo,【OwlPay】Senior Backend Engineer/資深後端工程師
8qs1q,官網前端/後端工程師
8ie20,後端工程師
8mvji,歡迎加入本集團_誠徵後端工程師(北士科)
8ugem,建築資訊系統整合  後端工程師
88rxu,後端工程師
8vn9e,.NET 後端工程師-客服系統課
7y2m5,後端工程師
8qf9n,後端工程師
8spy3,"外商電腦 - 全端工程師,後端工程師 (C#, Azure) - Backend, Fullstack"
8tn6l,後端工程師
8kgis,後端工程師 Backend Engineer 
7gpuf,初階後端工程師 | Junior Backend Developer
6wwx9,PHP後端工程師
8ef5p,後端工程師-JAVA
7kh7k,後端工程師(資訊部)
7uvyy,PHP後端工程師
8pwoi,Golang 後端工程師
8tl14,資訊管理處【.NET Core後端工程師】
7nk4j,php 前/後端工程師
8vna2,Java 後端工程師-客服系統課
7dzco,Java後端工程師 (TOC)
7bw8m,【研發】系統後端工程師
5icpr,資深後端工程師(Sr. Backend Engineer)
8rg17,【PHP資深後端工程師】部份遠端工作
8vqv0,【115 年度研發替代役】後端工程師 (AI) Backend Engineer
8czhe,資深 PHP 後端工程師
8he8l,JAVA後端工程師 (不同專案) 
87dgr,PHP後端工程師
7qog7,後端工程師
8kpq5,資深後端工程師(Back-end Engineer)
59at4,Backend Engineer 網頁後端工程師 ( Laravel / PHP / SMTP )
77aly,後端工程師
8ti04,後端工程師-台北/新竹/台中/高雄
8p29d,統一超商電子商務後端工程師(uniopen eCommerce Junior Backend Engineer)(技術一)
8sexf,【Backend】Web後端工程師 (C# .NET API)
8rd09,資深後端工程師 (Sr. Backend Engineer)｜主導功能開發與系統重構
8ubaq,"AI 資深後端工程師 (.NET CORE, C#)"
8lp0j,後端工程師
8lqoo,【SMC】後端工程師 Back-End Engineer (Node.js/PHP)
8ogfw,後端工程師 (SC課)
8tlx3,【實習生】後端工程師
8by1l,Golang後端工程師
8vkms,D-後端工程師
8fdzd,後端工程師 ｜ASP.NET MVC   (全職/台北市)
83a0u,JAVA後端工程師 (不同專案)
7il6q,後端工程師
7hzp1,PHP laravel 後端工程師
8inxl,"前端工程師, 後端工程師"
80q2n,.NET 後端工程師（南港、內湖）
7g01y,ASP.NET後端工程師
7079g,Backend Developer 後端工程師
8vp9e,.NET Backend Engineer / .NET後端工程師
8k527,【金融科技】資深後端工程師Senior Backend Engineer
8dk3n,BE / Sr. Backend Golang / Golang 資深後端工程師
8492u,遊戲後端工程師
8hp8n,資深全端/後端工程師(PHP)
7q6b5,後端工程師
5zs7q,Node.js / Senior Node.js 後端工程師
7ccau,Laravel 後端工程師 (WACA 電商服務事業群)
89cg5,上市公司電機產業-後端工程師(南港軟體園區)
8um5o,【餐飲科技】資深後端工程師Senior Backend Engineer
8vhh2,後端工程師（台北）
8ucyb,資深後端工程師 (Senior Backend Engineer)
7um6u,"資深後端工程師(C#.Net, Java)"
8b4gc,[MTM101] Senior Backend Engineer (資深後端工程師）
8ja37,App Backend Engineer 手機軟體後端工程師 （兼職、全遠端）
7yde1,【誠品線上】後端工程師_Golang #部分遠端
8olay,軟體開發後端工程師 （Windchill PLM - 台北）
74uqq,Backend Engineer 後端工程師
8ry69,資深整合後端工程師-JAVA
8a1qj,SWRD_Backend Engineer (Java) 後端工程師
8vwye,【台北】後端工程師【OS】
8pfub,【產品發展部】Junior 後端工程師 Backend Engineer
830wa,資訊部後端工程師
8qkgj,[實習生] 後端工程師 (歡迎大四/碩班將畢業的學生應徵)
8te4c,後端工程師｜Backend Engineer (.Net)
6lgdn,PHP後端工程師
7avlu,(￣▽￣)/後端工程師【台北】
8ip7c,Web後端工程師
823wf,資深後端工程師  Senior Backend Engineer
8p369,軟體後端工程師(Java)
8te3z,資深後端工程師｜Senior Backend Engineer (.Net)
6r429,後端工程師 | .Net
8uh79,資深後端工程師 - KYOP
8bxfq,<應用開發> Node.js 後端工程師
7h9od,總部數位-後端工程師(台北中正區)
82ylh,後端工程師
8la8r,"PD0757 後端工程師 (SQL, Dashboard, BI reporting)(內湖)"
6kza7,金融服務事業群-後端工程師
80q09,【實習工讀】後端工程師(長期實習，可配合學校進行實習簽約，表現優良有機會轉正職)
8tjkd,數位服務研發部 後端工程師(台北)
8mbeb,網路後端工程師(台北)
8t2mg,實習 - 後端工程師實習生 - (AI) Backend Intern
73xzo,Java Spring Boot 後端工程師
8eirr,Python後端工程師 Python Backend Engineer_24233
7qcxb,"[EIS] 全端／後端工程師  Full-Stack / Backend Engineer (.NET Core, C#)"
8vf6d,<AI應用> 後端工程師
8gag9,PHP後端工程師
8ugop,資深後端工程師｜Senior Backend Engineer (Java)
7yddk,【誠品線上】資深後端工程師_Golang #部分遠端
81z9t,後端工程師 Backend Engineer
7s1og,後端工程師(EMS能源管理系統)(台北)
85dh6,【應用軟體部】後端工程師
8przu,【Kolr】Golang 資深後端工程師 Golang Senior Backend Engineer
8sl0i,【總公司】ASP.NET後端工程師 (專案開發部)
877kf,AI後端工程師
8u9ws,Backend Developer 後端工程師《擴編職缺》
8soob,後端工程師（時薪制薪水無上限，時間彈性運用）
8vnuu,Backend Engineer (Node.js/TypeScript) / 後端工程師
75yeg,資深PHP後端工程師
85e61,MITxTaipei Tech-後端開發工程師
8u7ts,Java後端工程師 ｜ Java Backend Engineer (生成式 AI 平台)
52eve,資深後端工程師/技術主管
4cqqc,【ACCUPASS】.NET (C#) 資深後端工程師 .NET C# Sr. Back-end Engineer
8uiuq,後端工程師 Back-end Engineer
7koih,【產品處】PHP 後端工程師
63qeu,【台北】ASP.NET Developer後端工程師-P12J
8ozql,網頁後端工程師/高級工程師(內湖)
8tgfn,後端工程師 (Junior Backend Engineer) **歡迎畢業生**
8ci65,網頁.NET後端工程師
8mc5i,[系統整合] 後端工程師 (台北市信義區)
8g2d3,後端工程師 ｜ Backend Engineer (Java)
8tu14,APP SDK工程師
8t66m,"Software Engineer, Backend 後端工程師"
7v1rz,ASP.NET Core後端工程師
7ollo,後端工程師（Java）
5bwie,Junior Backend Engineer後端工程師
8qfha,Backend Engineer 後端工程師
7ds5k,後端工程師/Backend Engineer
7hpzh,後端工程師    ※月薪 5 萬以上，保障 14個月（台北，歡迎應屆畢業生）
8chdt,前端 / 後端全職工程師招聘（React + PHP + Laravel）
8daiq,2025 Turing Plan 儲備AI後端工程師 - 百萬年薪 熱烈開放申請中！
7f3t5,PHP / 後端 / 軟體工程師
8da01,Software Engineer軟體工程師（後端）
8tscz,AI工程師-台北(O)
8vxqx,【新平台】全端工程師(Full Stack Developer)
7rewd,總公司 後端工程師 Backend Engineer_台北
7xtif,後端工程師 Backend Engineer
8vms1,【資深後端開發工程師】Senior Backend Developer (API Gateway)
7s0hd,後端工程師 Backend Engineer
7vwlf,後端工程師(Back-end Engineer)
81d8t,【台北｜擴大徵才】資深後端工程師 Senior Backend Engineer
8thk4,.NET網站工程師
8mfp5,前端工程師(Vue.js)
82xj8,( 可彈性遠端 ) Senior Backend Developer / 資深後端工程師｜歡迎轉語言及 Golang 初學者加入，內部 Code Review 助你快速成長
8c731,資深後端工程師 _先進工業電腦視覺解決方案新事業發展部(台北)
8g0zh,(擴編招募)Java後端工程師
8r2bc,歡迎加入本集團_誠徵全端工程師(北士科)
8qm03,軟體工程師
7ebl7,後端工程師/Backend Development
8mn25,【軟體工程師 - 後端】Software Engineer - Backend
71gfq,《坤侑科技》後端工程師／資深後端工程師 Sr. Backend Engineer
8r6gc,資深研發工程師 Senior Backend Developer (Backend/Java)
7bmis,後端工程師(Backend Engineer)－後端 (System Developer - Backend) #系統發展
8uwhe,後端軟體工程師_資訊處_研發支援系統整合(內湖)
7ryab,PHP 後端工程師｜Junior Backend Engineer (每週可2天在家遠端工作)
8kxal,遊戲機率工程師
8q81k,Golang 遊戲開發工程師(大安)
8te7c,JAVA維運工程師
7hv6a,後端工程師 (門禁事業處)
8uw9i,後端開發工程師<G>
8ukdn,PHP 後端工程師｜Mid Level Backend Engineer(每週可2天在家遠端工作)
8txtu,後端工程師｜跨 AI、資安、互動媒體，探索新世代應用
7vh3j,資深後端資訊工程師
8t9em,資訊類-後端工程師(Spring boot)
8vklz,B-全端工程師
8rotx,【PHP/Laravel】後端工程師｜穩定平台開發、參與新功能設計
8js8t,後端工程師（Backend Engineer）
8ost2,（C4）後端應用開發工程師 (內湖)
7le62,【台北總部】eHRD事業群_產品發展處_後端工程師(JAVA)
8knq3,Java Engineer 軟體工程師
8tk5t,產品支援工程師 Product Support Engineer
8qf4c,ASP.NET C# 後端工程師
71gzu,.Net Engineer 後端工程師
7ts8d,F01M-Java 後端工程師
8mp64,全電商營運部-.net 開發工程師
8m5re,後端軟體工程師-線上面試
8tysf,【台北總部】資訊總務副理/主任
8vr45,【台北】軟體測試工程師
8q9ix,[HQ - Taipei] Product Manager/Program Manager - AI Transformation
7jyw4,"DQ  數位發展部-後端工程師(C#, .NET Core, .NET Framework)(台北)"
8v1mw,SWRD_Full-stack Engineer 全端工程師
8dhbv,Java 後端工程師
8od2l,Senior Backend Engineer
8vwru,Senior React Native Engineer/ 資深 React Native 工程師 ( Fully remote)
8j1l5,【Performics 博丰數位】後端工程師 Back-end Engineer (Node.js /  RESTful API / GCP)
67cxo,Java 軟體工程師
8sf1z,後端開發工程師
87yuy,ASP.NET CORE 資深後端工程師_M12
8qqqe,前端工程師（可轉型 Flutter，具 C# 經驗加分）
8vh4o,【台北】Java 軟體工程師
8mmhw,可靠性工程師 Site Reliability Engineer (SRE / DevOps)
8nsy6,網站工程師（Website Enginner）
89yw3,"區塊鏈工程實習生 Blockchain Engineering Intern(數數發中心, DDT)_I00016730"
8t11a,全端工程師
8v7ve,iOS Engineer (AI-Integrated) iOS工程師 (AI應用)
8rpx6,拍拍印-AI影像算法工程師
8p45q,【年度擴編】SRE工程師 Jr. DevOps Engineer | 保障年薪14個月+獎金
8gclj,Sr. Java Engineer 後端開發工程師
8p8jb,C012CF1_JAVA工程師
8qdvx,雲端運算平台軟體(後端)開發工程師
8v3jl,Java Desktop Engineer
8lg11,【技術】ERP Backend Engineer
8rgao,工程師
8s155,C#工程師
73k78,.Net Core開發工程師
8jt1a,資深區塊鏈工程師
8qbo2,【國泰投信】軟體開發工程師 C# Engineer_I00022156
8lqrr,PHP網頁工程師
885rr,後端工程師Rust Backend Engineer(南港)
8ciyg,LH240069-JAVA後端工程師(台北總公司)
8snuq,【資訊】開發工程師
8q0qk,JAVA工程師
7wlhe,Java後端軟體工程師
880hg,( 可彈性遠端 ) Senior Backend Golang Developer / 資深後端 Golang 工程師｜歡迎期待能夠深入後端架構設計或規劃技術管理職涯的資深工程師加入我們！
8upbs,資深後端工程師 (Senior Back-End Developer)
6yznf,ASP.NET MVC C# 網站後端工程師
8somi,【實習專區】2-6月實習-資訊部實習生(台北總公司)(電商系統程式)
4ozef,【RD】Backend Development / 後端工程師
8oi13,【台北】AI 應用工程師 Java Backend (保障年薪13個月) - 部分遠端
8rkko,( 兼職 ) Node.js 後端工程師【SaaS 產品事業群】
84yy9,PHP 軟體開發工程師
796uv,全端工程師 / Full Stack Engineer
66dnd,PHP開發工程師/助理工程師
8ieo9,C++遊戲開發工程師
8tnx9,Java/.Net開發工程師-政府領域(PS140)
8vtvh,PHP工程師
8t2ow,駐點工程師
7axnf,Java Spring 後端工程師 Java Spring Backend Programmer
8qp1p,DevOps 工程師
8vklr,BN-Java工程師
8vpi0,【國際 SaaS 品牌】Senior Windows Developer｜跨平台軟體開發｜軟硬體整合｜全球部署產品 | AMR_885
8oyy7,JD後端開發人員-Java
8uj7u,【總公司】程式開發工程師 A01
8u50b,後端PHP工程師
7ed1i,【台北】Sr.PHP Laravel Developer後端工程師-P04J
7sq3e,PHP工程師
73f51,RD-後端工程師 Backend Engineer
8visi,後端工程師
52mgi,Backend Engineer (PHP)
6g0ga,後端工程師 (Back End Engineer)
8vg5x,其他軟體職務
87ziz,全端軟體工程師
8onea,亂搭 網站開發工程師
8ebfp,2. Java工程師(銀行業_中正區)
8vmfy,F10J-【旅遊技術】Java 後端工程師
4uc9s,PHP後端工程師
6tmuo,【總公司】ASP.NET後端工程師 (後勤系統部)
7vqr5,WEB 全端開發工程師
8lym8,【貳樓餐飲集團】資訊處-系統開發工程師
8tn7y,後端軟體工程師
8k4om,IT Engineer IT工程師
7w1xt,ASP.NET、C# 資深軟體工程師
86ugh,全端軟體工程師 Full Stack software developer_樓宇軟體開發部(台北內湖)
8v0ku,2. ASP.NET/C#軟體工程師(證券業)
3oac4,網頁工程師
8liqv,I3811 數位平台開發(資深)Java工程師
4nmpt,APP應用事業群 - 資深 Java 工程師
7wuck,29300-數位轉型 Web 後端工程師(台北)
8d1py,【資訊】.NET API、MSSQL工程師
8jmq9,RAG 工程師
8vh4h,【台北】.NET 軟體工程師
8coxg,PHP工程師
8c532,【數位】PHP開發工程師
8a06x,前端工程師
8vv8l,JAVA工程師(後端系統開發)
8q8xg,軟體SA / 系統分析師 (零售解決方案課)
6iwdn,網站PHP程式設計/後端工程師  PHP Engineer
8rg4g,全端工程師(智慧社區)
8qln9,Software Engineer (軟體工程師)
5s28d,ASP.NET 工程師 / 資深工程師(資訊部)
8qu2v,EMS(資深)軟體工程師
8rrf7,.NET後端開發工程師
7rep1,後端工程師
8765w,【資訊板塊】銀行核心系統全端工程師_I00016060
8v5jr,Sr. Backend Engineer 資深後端工程師
8jq4u,TA4825 前端/全端開發主任工程師/副理
8iqle,JAVA開發工程師(台北)
85cij,前端工程師 / Frontend Engineer
7x271,C#後端工程師
8v71p,工程師
8t8em,F04-雲端系統工程師(SA)_國際發展部_系統服務開發組
8vwnw,115年度研發替代役－IOS APP 設計師
88p1o,醫療系統研發工程師 ( 前後端 )
8v8j4,Backend Engineer_ESG Consulting Office(內湖)
7ifr1,Node.js Backend Development / 後端工程師
8u90s,Golang後端開發工程師 - Golang Backend Developer - ERP
8jsgy,全端工程師（Full Stack Engineer）
88y7o,資訊網路處系統發展組工程師
8w0ru,內部工具開發工程師-Internal Tooling Developer-OG
7iuci,Senior Back-End Engineer 資深後端工程師
8v97t,資深全端工程師 Senior Full Stack Engineer
591v0,Fullstack Developer 全端工程師 ( Laravel 後端 / Vue 前端 / PHP )
8rbyf,軟體開發工程師(C#)【金融交易系統開發】
8ucy6,資深前端工程師 (Senior Frontend Engineer)
8u7vu,數位支付系統開發工程師
7d7d7,遊戲後端、後端 Go Lang工程師
8028j,Java Developer <三年以上經驗/需獨立開發>
8utzt,AI-Augmented Developer-金融應用領域(FBD20)
8v0t6,【正職代招】後端工程師Rust Backend Engineer(南港)
8j944,Golang後端與DevOps工程師
86yd2,Senior Backend Engineer ( Golang )（每月有遠端日）
8vxcn,研發工程師
8drrw,Senior Software Engineer-資深軟體工程師
8fey9,R0007975: Software Development Engineer in Test (NWES)
8iz0g,C# Software Engineer (Cloud Platform)
8uoz3,AI 驅動的全端開發工程師  AI-Powered Developer (Full-Stack)
8rf8o,Backend Software Engineer 後端整合工程師
8p78s,AI工程師 - Vibe Coding 專才徵才(台北)
7hvx5,【全遠端｜月薪 5-9 萬】後端工程師 Backend Engineer｜視訊面試 線上面試｜長期招募中
8rbxn,軟體高級工程師(C++)【金融交易系統開發】【senior engineer】
81utd,後端 - 軟體工程師 | JAVA Developer (擴編招募中)  Fintech
8w0h3,後端工程師
