_id,description
8u7tu,系統整合分析
8u7tu,軟體工程系統開發
8u7tu,軟體程式設計
8u7tu,資料庫程式設計
8he09,功能測試(function test)
8he09,使用者測試(Usability test)
8he09,問題追蹤處理(Bug tracking)
8he09,軟體整合測試
8he09,壓力測試(stress test)
8he09,測試計劃及測試報告書撰寫
839w9,軟體程式設計
839w9,資料庫程式設計
79dy9,系統整合分析
79dy9,軟體工程系統開發
79dy9,軟體程式設計
79dy9,資料庫程式設計
7ebh4,軟體程式設計
7ebh4,軟體工程系統開發
7ebh4,資料庫程式設計
7ebh4,系統整合分析
7ebh4,結構化程式設計
7ebh4,模組化系統設計
7ebh4,系統架構規劃
7ebh4,資料庫軟體應用
7ebh4,軟體整合測試
7ebh4,功能測試(function test)
7ebh4,測試環境建置規劃
87e35,軟體工程系統開發
87e35,軟體程式設計
87e35,網路程式設計
87e35,資料庫系統管理維護
87e35,資料庫程式設計
8vznu,軟體程式設計
6det4,軟體工程系統開發
6det4,軟體品質與保證
6det4,軟體程式設計
6det4,Machine Learning
6det4,資料庫軟體應用
8i0ux,軟體工程系統開發
8i0ux,軟體程式設計
8o1vp,AI
8o1vp,軟體程式設計
8o1vp,軟體工程系統開發
8o1vp,系統整合分析
6vdrl,軟體工程系統開發
6vdrl,軟體程式設計
6vdrl,網路程式設計
86b3c,期貨交易與證券分析
86b3c,軟體工程系統開發
86b3c,軟體程式設計
8srbt,軟體整合測試
8srbt,測試計劃及測試報告書撰寫
8srbt,軟體程式設計
8srbt,結構化程式設計
8srbt,資料庫程式設計
8w28h,軟體工程系統開發
8w28h,軟體程式設計
8u9za,軟體工程系統開發
8u9za,軟體程式設計
8u9za,網路程式設計
8i9lj,軟體程式設計
8vtso,Machine Learning
8vtso,AI
8o1vj,自然語言處理
8o1vj,機器學習
8o1vj,系統架構規劃
8o1vj,AI
8o1vj,深度學習
8o1vj,模組化系統設計
8o1vj,軟體工程系統開發
8o1vj,資料庫軟體應用
77in7,軟體程式設計
77in7,網路程式設計
8kzwi,軟體工程系統開發
8kzwi,軟體程式設計
8vkm5,軟體程式設計
8vkm5,軟體工程系統開發
8vkm5,模組化系統設計
8vkm5,系統架構規劃
8vkm5,結構化程式設計
8cdue,軟體工程系統開發
8cdue,軟體程式設計
8cdue,網路程式設計
8cdue,資料庫程式設計
8cdue,資料庫軟體應用
8qhwv,軟體程式設計
8v85t,軟體工程系統開發
8v85t,軟體程式設計
8v85t,資料庫程式設計
8v85t,資料庫軟體應用
8v85t,資料庫系統管理維護
8v85t,系統架構規劃
8va6s,AI
8vdth,軟體程式設計
8vdth,資料庫程式設計
8vdth,系統架構規劃
80bmw,軟體工程系統開發
80bmw,軟體程式設計
8tgvu,期貨交易與證券分析
8tgvu,軟體工程系統開發
8tgvu,軟體程式設計
89a38,系統架構規劃
89a38,軟體程式設計
8vsla,軟體程式設計
86auy,系統整合分析
86auy,軟體程式設計
86auy,資料庫程式設計
7evi2,系統架構規劃
7evi2,軟體程式設計
7evi2,資料庫程式設計
8sbho,軟體程式設計
8sbho,進行生藥與藥學研究發展
8sbho,Machine Learning
8sbho,結構化程式設計
8sbho,機器學習
4u9yz,Machine Learning
8viql,作業系統基本操作
8viql,軟體工程系統開發
8viql,軟體程式設計
8vbn8,人工智慧
8vbn8,機器學習
7dpwf,系統整合分析
7dpwf,軟體程式設計
7dpwf,資料庫系統管理維護
7dpwf,資料庫程式設計
7dpwf,資料庫軟體應用
7f52h,系統整合分析
7f52h,模組化系統設計
7f52h,Machine Learning
7f52h,資料庫系統管理維護
8ix5r,資料庫程式設計
8ix5r,資料庫軟體應用
8ix5r,系統架構規劃
8ix5r,AI
8ix5r,結構化程式設計
8ix5r,軟體程式設計
8ix5r,測試計劃及測試報告書撰寫
8ix5r,軟體整合測試
8ix5r,問題追蹤處理(Bug tracking)
8ix5r,軟體工程系統開發
8ix5r,系統整合分析
86aui,軟體工程系統開發
86aui,軟體程式設計
7hf8u,軟體程式設計
7hf8u,網路程式設計
7bdre,作業系統基本操作
7bdre,軟體工程系統開發
7bdre,軟體程式設計
889qn,資料庫系統管理維護
889qn,資料庫程式設計
7gsl1,軟體工程系統開發
7gsl1,軟體程式設計
3omui,作業系統基本操作
3omui,軟體工程系統開發
3omui,韌體工程開發
3omui,功能測試(function test)
3omui,測試計劃及測試報告書撰寫
3omui,軟體程式設計
3omui,韌體程式設計
8lrzp,模組化系統設計
8lrzp,系統架構規劃
8lrzp,網路程式設計
8lrzp,韌體程式設計
8lrzp,結構化程式設計
8lrzp,軟體程式設計
8lrzp,韌體整合測試
8lrzp,軟體整合測試
8lrzp,問題追蹤處理(Bug tracking)
8lrzp,資料通訊與網路應用
8lrzp,網路資料傳輸
8lrzp,韌體工程開發
8lrzp,軟體品質與保證
8lrzp,軟體工程系統開發
8lrzp,軟硬體設備成本控制
8lrzp,系統整合分析
8lrzp,系統維護操作
8syby,軟體程式設計
8cx69,系統架構規劃
8cx69,軟體工程系統開發
8cx69,軟體程式設計
7mof7,功能測試(function test)
7mof7,問題追蹤處理(Bug tracking)
7mof7,測試計劃及測試報告書撰寫
8p6el,軟體程式設計
8e0qu,軟體工程系統開發
8e0qu,軟體程式設計
8e0qu,模組化系統設計
7ez67,專案時間╱進度控管
7ez67,專案規劃執行╱範圍管理
7ez67,專案溝通╱整合管理
7ez67,提案與簡報技巧
7ez67,統計軟體操作
7ez67,軟體程式設計
7gu74,系統整合分析
7gu74,軟體工程系統開發
7gu74,軟體程式設計
7gu74,資料庫程式設計
7mgua,提案與簡報技巧
7mgua,網路活動規劃與執行
7mgua,市場調查企劃與執行
7mgua,市場調查資料分析與報告撰寫
7mgua,問卷設計
7mgua,統計軟體操作
7mgua,調查樣本統計分析
8qlik,系統架構規劃
8qlik,軟體工程系統開發
8qlik,軟體程式設計
8qlik,資料庫程式設計
8qlbk,系統架構規劃
8qlbk,軟體工程系統開發
8qlbk,軟體程式設計
8qlbk,資料庫程式設計
8cxgu,系統架構規劃
8cxgu,軟體工程系統開發
8cxgu,軟體程式設計
73510,軟體程式設計
73510,Machine Learning
73510,資料庫程式設計
8qxu5,資料庫程式設計
8qxu5,資料庫系統管理維護
8qxu5,資料庫軟體應用
8qxu5,軟體工程系統開發
8qxu5,軟體程式設計
8qxu5,系統架構規劃
8tpdm,人工智慧
8tpdm,機器學習
8l3ub,軟體工程系統開發
87p9z,資料庫系統管理維護
87p9z,資料庫程式設計
87p9z,資料庫軟體應用
8vt1f,資料庫程式設計
8vt1f,資料庫軟體應用
8vt1f,軟體程式設計
8vt1f,軟體工程系統開發
8lqxs,系統整合分析
8lqxs,軟體工程系統開發
8lqxs,軟體程式設計
7xeh1,系統架構規劃
7xeh1,系統整合分析
7xeh1,軟體工程系統開發
7xeh1,軟體程式設計
7xeh1,資料庫程式設計
8uu0k,AI
8uu0k,深度學習
8jl93,軟體程式設計
8jl93,資料庫程式設計
85yiu,資料庫系統管理維護
85yiu,資料庫程式設計
85yiu,資料庫軟體應用
6fpnp,簡報軟體操作
6fpnp,專案管理軟體操作
6fpnp,系統架構規劃與維護
6fpnp,資料庫軟體應用
6fpnp,資料庫系統管理維護
6fpnp,資料備份與復原
8t66j,系統架構規劃
8t66j,系統整合分析
8t66j,軟體工程系統開發
8t66j,軟體程式設計
8t66j,網路程式設計
8t66j,資料庫系統管理維護
8t66j,資料庫程式設計
8n5yu,競品分析
8n5yu,數據分析
8tfmd,機器學習
8tfmd,Machine Learning
8cxkj,伺服器網站管理維護
8cxkj,安裝與維護網路安全系統
8cxkj,軟體程式設計
8cxkj,軟體工程系統開發
8cxkj,系統整合分析
8cxkj,系統架構規劃
8cxkj,資訊設備環境設定
8cxkj,資料備份與復原
8va1d,系統架構規劃
8va1d,資料庫程式設計
8va1d,資料庫軟體應用
4blpk,軟體工程系統開發
4blpk,軟體程式設計
4blpk,資料庫程式設計
8kn2x,資料庫程式設計
8kn2x,資料庫軟體應用
8sowq,軟體程式設計
8sowq,軟體工程系統開發
8sowq,AI
7bedq,軟體品質與保證
7bedq,問題追蹤處理(Bug tracking)
7bedq,測試計劃及測試報告書撰寫
7bedq,軟體程式設計
7osnc,軟體工程系統開發
7osnc,軟體程式設計
7osnc,Machine Learning
7osnc,資料庫程式設計
8tbys,資料庫軟體應用
8qjqu,軟體工程系統開發
8qjqu,Machine Learning
8qjqu,機器學習
8qjqu,AI
8qjqu,資料庫系統管理維護
8v8ak,資料庫軟體應用
8v8ak,資料庫程式設計
8cx70,系統架構規劃
8cx70,軟體工程系統開發
8cx70,軟體程式設計
8rady,資料庫程式設計
8rady,軟體程式設計
8rady,資料庫系統管理維護
8brcs,軟體工程系統開發
8brcs,軟體程式設計
8brcs,資料庫程式設計
8cxit,系統架構規劃
8cxit,軟體工程系統開發
8cxit,軟體程式設計
8squ9,軟體程式設計
8squ9,網路程式設計
8squ9,軟體工程系統開發
8cy5z,系統架構規劃
8cy5z,軟體工程系統開發
8cy5z,軟體程式設計
7olnj,軟體程式設計
7olnj,資料庫軟體應用
8j7pd,機器學習
8j7pd,Machine Learning
7krs7,軟體程式設計
7krs7,資料庫程式設計
8n951,市場調查企劃與執行
8n951,市場調查資料分析與報告撰寫
8n951,問卷設計
8n951,統計軟體操作
8n951,網站流量成效追蹤
8n951,市場趨勢分析
8n951,數據分析
8n951,消費者行為
7n2l7,作業系統基本操作
7n2l7,系統架構規劃
7n2l7,系統整合分析
7n2l7,軟體工程系統開發
7n2l7,軟體程式設計
8q23n,Machine Learning
8q23n,AI
8trsy,AI
8trsy,軟體程式設計
8trsy,軟體工程系統開發
8q6w2,資料庫系統管理維護
8q6w2,資料庫程式設計
8v9e6,軟體程式設計
8v9e6,軟體工程系統開發
8v9e6,資料庫程式設計
8v9e6,模組化系統設計
8v9e6,資料庫軟體應用
8v9e6,軟體整合測試
8v9e6,測試計劃及測試報告書撰寫
8cy5n,系統架構規劃
8cy5n,軟體工程系統開發
8cy5n,軟體程式設計
88tmi,系統架構規劃
88tmi,資料庫軟體應用
88tmi,資料庫程式設計
88tmi,資料庫系統管理維護
88tmi,Machine Learning
88tmi,模組化系統設計
88tmi,軟體程式設計
88tmi,壓力測試(stress test)
88tmi,軟體整合測試
88tmi,問題追蹤處理(Bug tracking)
88tmi,系統整合分析
8w1vp,規劃並執行品質管理系統
8te5p,數據分析
8te5p,資料庫軟體應用
8te5p,資料庫系統管理維護
8te5p,資料備份與復原
8t66i,軟體程式設計
8t66i,資料庫系統管理維護
8t66i,資料庫程式設計
8t66i,資料庫軟體應用
81zdc,軟體程式設計
81zdc,資料庫程式設計
8v996,資料庫軟體應用
8v996,資料庫程式設計
8v996,資料庫系統管理維護
8v996,軟體程式設計
8ukbm,測試計劃及測試報告書撰寫
8ukbm,功能測試(function test)
8ukbm,問題追蹤處理(Bug tracking)
8ukbm,使用者測試(Usability test)
8ukbm,軟體品質與保證
8ukbm,系統整合分析
8ukbm,模組化系統設計
8ekil,系統維護操作
8ekil,軟體工程系統開發
8ekil,軟體程式設計
8ekil,網路程式設計
8ekil,資料庫程式設計
8ekil,系統架構規劃與維護
7g1tw,系統整合分析
7g1tw,資料庫程式設計
7g1tw,資料庫軟體應用
7u8qk,軟體程式設計
7u8qk,資料庫系統管理維護
7u8qk,資料庫程式設計
885y2,規劃、組織、指導及協調組織內部行政作業
885y2,部門人力成本控制
885y2,預算編製與成本控管
885y2,專案人力資源管理
885y2,專案成本╱品質╱風險管理
885y2,專案時間╱進度控管
885y2,專案採購管理
885y2,專案規劃執行╱範圍管理
885y2,專案溝通╱整合管理
885y2,專案管理架構及專案說明
885y2,工作任務╱業績項目分配
885y2,培育人員職涯發展
885y2,業績目標達成
885y2,督導人員工作績效
885y2,危機與議題管理
885y2,協商談判能力
885y2,部門績效目標管理
8k6xg,資料備份與復原
8k6xg,系統架構規劃
8k6xg,資料庫系統管理維護
8k6xg,資料庫程式設計
8k6xg,資料庫軟體應用
8ppdw,軟體程式設計
8ppdw,Machine Learning
8ppdw,AI
8ppdw,數據分析
8tony,系統維護操作
8tony,系統整合分析
8tony,資料庫系統管理維護
8tony,資料庫程式設計
8tony,數據分析
8v4qb,資料庫系統管理維護
8v4qb,資料庫程式設計
8v4qb,資料庫軟體應用
8v4qb,系統架構規劃
7bdqr,系統整合分析
7bdqr,軟體程式設計
7bdqr,資料庫系統管理維護
7bdqr,資料庫程式設計
8qbni,系統架構規劃
8qbni,系統整合分析
8qbni,軟體程式設計
8qbni,網路程式設計
8qbni,使用者介面設計
8qbni,網頁軟體操作
8qbni,網頁語法撰寫
8a399,工作任務╱業績項目分配
8a399,業績目標達成
8a399,危機與議題管理
86d2k,軟體工程系統開發
86d2k,軟體程式設計
86d2k,Machine Learning
86d2k,資料庫程式設計
8pi2u,業績目標達成
8pi2u,危機與議題管理
8pi2u,工作任務╱業績項目分配
8msz8,Machine Learning
8msz8,AI
8t6vw,Machine Learning
8t6vw,AI
7gnzs,軟體程式設計
7gnzs,資料庫程式設計
7gnzs,資料庫軟體應用
8904l,資料備份與復原
8904l,資料庫系統管理維護
8904l,資料庫軟體應用
85jia,系統整合分析
85jia,工程管理-品質管理
6ne1i,網路規劃管理
83q03,伺服器網站管理維護
83q03,資料備份與復原
83q03,資訊設備環境設定
8fvv9,伺服器網站管理維護
8fvv9,系統架構規劃
8fvv9,軟體程式設計
8fvv9,資料庫系統管理維護
8fvv9,資料庫程式設計
8fvv9,資料庫軟體應用
89ofn,工作任務╱業績項目分配
89ofn,業績目標達成
89ofn,危機與議題管理
6shtp,軟體工程系統開發
6shtp,軟體程式設計
6shtp,Machine Learning
6shtp,資料庫程式設計
8pr4c,市場調查資料分析與報告撰寫
8pr4c,統計軟體操作
8vfbp,資料庫系統管理維護
8vfbp,資料庫程式設計
8vfbp,資料庫軟體應用
8qbnl,網頁軟體操作
8qbnl,軟體程式設計
8qbnl,使用者介面設計
8qbnl,系統架構規劃
8qbnl,網頁語法撰寫
8qbnl,網路程式設計
88y3w,伺服器網站管理維護
88y3w,資料備份與復原
88y3w,資訊設備操作檢修
88y3w,資訊設備環境設定
88y3w,資料庫系統管理維護
88y3w,資料庫軟體應用
87w7s,專案規劃執行╱範圍管理
87w7s,專案人力資源管理
87w7s,專案管理架構及專案說明
87w7s,專案時間╱進度控管
87w7s,專案溝通╱整合管理
87w7s,專案成本╱品質╱風險管理
87w7s,規劃、組織、指導及協調組織內部行政作業
87w7s,專案採購管理
87w7s,工作任務╱業績項目分配
87w7s,督導人員工作績效
87w7s,業績目標達成
87w7s,培育人員職涯發展
87w7s,部門人力成本控制
87w7s,危機與議題管理
87w7s,預算編製與成本控管
87w7s,部門績效目標管理
87w7s,協商談判能力
8k2no,作業系統基本操作
8k2no,軟體程式設計
8k2no,資料庫系統管理維護
8k2no,資料庫程式設計
8k2no,資料庫軟體應用
87176,業績目標達成
87176,危機與議題管理
87176,工作任務╱業績項目分配
8a39h,工作任務╱業績項目分配
8a39h,業績目標達成
8a39h,危機與議題管理
6cpmh,作業系統基本操作
6cpmh,資料庫系統管理維護
6cpmh,資料庫程式設計
8u985,資料庫系統管理維護
8u985,資料庫程式設計
8vo0n,資料庫軟體應用
8vo0n,資料庫系統管理維護
8vo0n,資料庫程式設計
8vo0n,問題追蹤處理(Bug tracking)
8vo0n,專案溝通╱整合管理
87kgr,專案時間╱進度控管
87kgr,專案規劃執行╱範圍管理
87kgr,專案溝通╱整合管理
87kgr,軟體程式設計
8708t,作業系統基本操作
8708t,資料備份與復原
8708t,資訊設備操作檢修
8708t,資訊設備環境設定
8708t,資料庫系統管理維護
8708t,資料庫程式設計
8708t,資料庫軟體應用
8lrxp,伺服器網站管理維護
8lrxp,Machine Learning
8lrxp,資料庫程式設計
8lrxp,網路設備設定安裝
8jisv,資料備份與復原
8jisv,資料庫系統管理維護
8jisv,資料庫軟體應用
8vf5u,資料庫系統管理維護
8vf5u,資料庫程式設計
8vf5u,資料庫軟體應用
893g3,專案溝通╱整合管理
893g3,品牌行銷管理
893g3,提案與簡報技巧
893g3,行銷策略擬定
893g3,模組化系統設計
8w18m,軟體程式設計
8w18m,Machine Learning
8w18m,AI
8w18m,數據分析
7kabt,系統架構規劃
7kabt,系統整合分析
7kabt,軟體工程系統開發
7kabt,軟體程式設計
7kabt,資料庫系統管理維護
7kabt,資料庫程式設計
7kabt,資料庫軟體應用
8ve5q,資料庫系統管理維護
8ve5q,資料備份與復原
87w15,專案規劃執行╱範圍管理
87w15,專案人力資源管理
87w15,專案管理架構及專案說明
87w15,專案時間╱進度控管
87w15,專案溝通╱整合管理
87w15,專案成本╱品質╱風險管理
87w15,規劃、組織、指導及協調組織內部行政作業
87w15,專案採購管理
87w15,工作任務╱業績項目分配
87w15,督導人員工作績效
87w15,業績目標達成
87w15,培育人員職涯發展
87w15,部門人力成本控制
87w15,危機與議題管理
87w15,預算編製與成本控管
87w15,部門績效目標管理
87w15,協商談判能力
7c52x,軟體程式設計
7c52x,資料庫系統管理維護
7c52x,資料庫程式設計
7c52x,資料庫軟體應用
7p7cw,軟體工程系統開發
7p7cw,軟體程式設計
7p7cw,網路程式設計
8ppdi,軟體程式設計
8ppdi,Machine Learning
8ppdi,AI
8ppdi,數據分析
7m03d,作業系統基本操作
7m03d,系統維護操作
8hztb,專案溝通╱整合管理
8hztb,部門績效目標管理
8hztb,協商談判能力
8hztb,危機與議題管理
8hztb,督導人員工作績效
8hztb,業績目標達成
8hztb,培育人員職涯發展
8hztb,工作任務╱業績項目分配
8hztb,專案管理架構及專案說明
8hztb,規劃、組織、指導及協調組織內部行政作業
8hztb,專案規劃執行╱範圍管理
8hztb,專案採購管理
8hztb,專案時間╱進度控管
8hztb,專案成本╱品質╱風險管理
8hztb,專案人力資源管理
8hztb,預算編製與成本控管
8hztb,部門人力成本控制
89kkk,資料庫系統管理維護
89kkk,資料庫程式設計
89kkk,資料庫軟體應用
8cy3h,系統架構規劃
8cy3h,軟體工程系統開發
8cy3h,軟體程式設計
8cy3h,網路程式設計
8q5sd,報表開發
4owz9,資料庫系統管理維護
4owz9,資料庫程式設計
6jd84,作業系統基本操作
6jd84,資料備份與復原
6jd84,資訊設備操作檢修
6jd84,系統維護操作
6jd84,系統整合分析
87vo6,伺服器網站管理維護
87vo6,資料庫系統管理維護
87vo6,結構化程式設計
87vo6,軟體程式設計
87vo6,測試計劃及測試報告書撰寫
87vo6,壓力測試(stress test)
87vo6,測試環境建置規劃
87vo6,軟體整合測試
87vo6,問題追蹤處理(Bug tracking)
87vo6,功能測試(function test)
87vo6,軟體工程系統開發
87vo6,作業系統基本操作
7z3gu,專案規劃執行╱範圍管理
7z3gu,協商談判能力
7z3gu,專案管理架構及專案說明
7z3gu,專案溝通╱整合管理
7z3gu,專案時間╱進度控管
7z3gu,專案成本╱品質╱風險管理
7z3gu,專案人力資源管理
8ls5g,軟體整合測試
8ls5g,資料庫軟體應用
8ls5g,模組化系統設計
8ls5g,網路程式設計
8ls5g,結構化程式設計
8ls5g,軟體程式設計
8ls5g,韌體整合測試
8ls5g,問題追蹤處理(Bug tracking)
8ls5g,資料通訊與網路應用
8ls5g,網路資料傳輸
8ls5g,韌體工程開發
8ls5g,軟體品質與保證
8ls5g,軟體工程系統開發
8ls5g,軟硬體設備成本控制
8ls5g,系統整合分析
8ls5g,系統維護操作
8ls5g,系統架構規劃
8cxjq,系統架構規劃
8cxjq,軟體工程系統開發
8cxjq,軟體程式設計
8cxjq,網路程式設計
82r7e,軟體程式設計
82r7e,資料庫系統管理維護
82r7e,資料庫程式設計
72jad,專案溝通╱整合管理
72jad,軟體程式設計
72jad,資料庫系統管理維護
72jad,資料庫程式設計
72jad,資料庫軟體應用
72jad,企業資源規劃管理(ERP)
72jad,系統架構規劃與維護
8i9vo,Machine Learning
8i9vo,自然語言處理
6y1ic,資料庫程式設計
6y1ic,網路程式設計
6y1ic,軟體程式設計
6y1ic,測試計劃及測試報告書撰寫
6y1ic,軟體整合測試
6y1ic,功能測試(function test)
6y1ic,軟體品質與保證
6y1ic,軟體工程系統開發
6y1ic,系統整合分析
6y1ic,系統架構規劃
8urv6,網路程式設計
8t66m,系統架構規劃
8t66m,系統整合分析
8t66m,軟體工程系統開發
8t66m,軟體程式設計
8t66m,網路程式設計
8t66m,資料庫系統管理維護
8t66m,資料庫程式設計
8da01,系統架構規劃
8da01,軟體程式設計
8qln9,軟體工程系統開發
8qln9,系統架構規劃
8qln9,資料庫程式設計
8qln9,軟體程式設計
8qln9,資料庫軟體應用
8qln9,系統整合分析
8drrw,系統架構規劃與維護
8drrw,工作任務╱業績項目分配
8drrw,資料庫軟體應用
8drrw,演算法設計
8drrw,AI
8drrw,軟體程式設計
8drrw,軟體品質與保證
8drrw,軟體工程系統開發
8drrw,系統整合分析
8drrw,系統維護操作
8drrw,系統架構規劃
8iz0g,系統架構規劃
8iz0g,軟體工程系統開發
8iz0g,軟體程式設計
8rf8o,軟體程式設計
8rf8o,軟體工程系統開發
8rf8o,資料庫程式設計
8rf8o,資料庫軟體應用
8rf8o,系統架構規劃
7ibvb,軟體程式設計
7ibvb,資料庫程式設計
7ibvb,系統架構規劃
7ibvb,模組化系統設計
7ibvb,結構化程式設計
7ibvb,資料庫軟體應用
7ibvb,軟體品質與保證
7ibvb,測試環境建置規劃
8voqb,軟體程式設計
8voqb,資料庫程式設計
8voqb,軟體工程系統開發
8voqb,網路程式設計
8voqb,網路系統配置
8voqb,網路應用軟體操作
8voqb,網路資料傳輸
6f7w2,系統架構規劃
6f7w2,軟體程式設計
6f7w2,結構化程式設計
6f7w2,網路程式設計
6f7w2,資料庫程式設計
8vw29,伺服器網站管理維護
8vw29,軟體工程系統開發
8vqx4,軟體程式設計
8vqx4,軟體工程系統開發
8vqx4,資料庫程式設計
8vqx4,資料庫軟體應用
8vqx4,模組化系統設計
8tc51,伺服器網站管理維護
8tc51,軟體工程系統開發
8aama,系統架構規劃
8aama,軟體程式設計
8aama,結構化程式設計
8aama,網路程式設計
8aama,資料庫程式設計
8t9j8,系統架構規劃
8t9j8,軟體工程系統開發
7dspd,軟體程式設計
7dspd,網路程式設計
7dspd,資料庫軟體應用
8re3s,伺服器網站管理維護
8re3s,軟體工程系統開發
7dspg,軟體程式設計
7dspg,網路程式設計
7dspg,資料庫程式設計
8ikjk,軟體工程系統開發
8ikjk,軟體程式設計
8jn9a,軟體工程系統開發
8jn9a,軟體程式設計
8jn9a,資料庫系統管理維護
8jn9a,資料庫程式設計
8jn9a,資料庫軟體應用
8ft9t,軟體工程系統開發
8ft9t,軟體程式設計
87fz6,專案時間╱進度控管
6nqi9,金融市場分析與資料蒐集
7umaj,系統架構規劃
7umaj,資料庫軟體應用
7umaj,軟體程式設計
7umaj,系統整合分析
8w2gc,軟體工程系統開發
8w2gc,網路資料傳輸
8w2gc,軟體整合測試
8w2gc,資料庫系統管理維護
8w2gc,系統整合分析
8w2gc,資料庫軟體應用
8w2gc,軟體品質與保證
7fcwq,軟體程式設計
8u8ol,軟體程式設計
7fcwk,軟體程式設計
8dmz2,軟體工程系統開發
8dmz2,軟體程式設計
8dmz2,資料庫程式設計
8dmz2,資料庫軟體應用
8rjnp,軟體程式設計
8cw2e,軟體程式設計
8cw2e,網路程式設計
5v1d7,軟體程式設計
8w5k0,Machine Learning
8w5k0,機器學習
8w5k0,軟體程式設計
8matm,軟體程式設計
8matm,軟體工程系統開發
8vwya,軟體程式設計
8b8bs,軟體工程系統開發
8b8bs,軟體程式設計
8b8bs,網路程式設計
8943y,資料庫軟體應用
8943y,資料庫程式設計
8943y,資料庫系統管理維護
8943y,模組化系統設計
8943y,結構化程式設計
8943y,軟體程式設計
8943y,軟體工程系統開發
8943y,系統整合分析
8943y,系統架構規劃
8943y,資料備份與復原
8ttei,軟體程式設計
8vq68,系統架構規劃
8vq68,資料庫程式設計
8vq68,軟體程式設計
8vq68,軟體整合測試
8vq68,問題追蹤處理(Bug tracking)
8vq68,軟體品質與保證
8vq68,系統整合分析
8u9pl,系統架構規劃
8u9pl,資料庫程式設計
8u9pl,軟體程式設計
8u9pl,軟體整合測試
8u9pl,問題追蹤處理(Bug tracking)
8u9pl,軟體品質與保證
8u9pl,系統整合分析
86yyz,系統架構規劃
86yyz,軟體程式設計
86yyz,網路程式設計
86yyz,資料庫程式設計
86yyz,AI
7ovbk,功能測試(function test)
7ovbk,問題追蹤處理(Bug tracking)
7ovbk,軟體整合測試
7ovbk,測試計劃及測試報告書撰寫
5572i,資料庫系統管理維護
5572i,資料庫軟體應用
5572i,資料庫程式設計
5572i,作業系統基本操作
5572i,網路程式設計
5572i,軟體程式設計
5572i,軟體工程系統開發
5572i,系統整合分析
5572i,系統架構規劃
5572i,資訊設備環境設定
5572i,資料備份與復原
7at7v,功能測試(function test)
43gvt,軟體程式設計
43gvt,網路程式設計
43gvt,資料庫程式設計
8e1a0,資料庫軟體應用
8e1a0,資料庫程式設計
8e1a0,資料庫系統管理維護
8e1a0,軟體程式設計
8rc7d,Machine Learning
8rc7d,演算法設計
8ixn5,軟體工程系統開發
8ixn5,軟體程式設計
8ixn5,網路程式設計
8ixn5,結構化程式設計
8ixn5,模組化系統設計
8ixn5,軟體品質與保證
8ixn5,功能測試(function test)
8ixn5,AI
8ixn5,資料庫軟體應用
8ixn5,系統導入
8ixn5,Machine Learning
8ixn5,機器學習
8ixn5,深度學習
8ixn5,人工智慧
8ixn5,演算法設計
8ixn5,語言模型
8ixn5,提示工程
8ixn5,生成式AI
8ixn5,系統維護操作
8ixn5,系統整合分析
89ndh,產品介紹及解說銷售
89ndh,Machine Learning
8w6pa,語言模型
8w6pa,生成式AI
8w6pa,機器學習
8w6pa,自然語言處理
8uh36,系統整合分析
8uh36,軟體品質與保證
8uh36,軟體整合測試
8uh36,測試環境建置規劃
8uh36,測試計劃及測試報告書撰寫
